match_id,p1_diffp,distance_run,p1_serve,p1_ace,p1_net_pt_won,p1_label
3,2,10.972,1,0,0,1
3,0,23.739,0,0,0,0
3,-1,12.052,0,0,0,0
3,-2,8.588,0,0,0,1
3,-1,27.641,0,0,0,0
3,-2,2.02,0,0,0,1
3,-1,11.683,0,0,0,0
3,0,2.735,1,0,0,1
3,1,3.901,1,0,0,0
3,0,0.791,1,0,0,1
3,1,11.4,1,0,1,1
3,2,4.036,1,0,0,0
3,1,5.986,1,0,0,1
3,0,32.03,0,0,1,1
3,1,15.331,0,0,0,0
3,0,3.85,0,0,0,1
3,1,10.144,0,0,0,1
3,2,30.598,0,0,0,0
3,1,0.81,0,0,0,0
3,0,20.003,0,0,0,1
3,1,13.671,0,0,0,0
3,0,32.897,0,0,0,0
3,-1,6.167,0,0,0,0
3,0,20.85,1,0,0,1
3,1,14.914,1,0,0,1
3,2,4.45,1,0,0,0
3,1,9.684,1,0,0,1
3,2,24.166,1,0,0,1
3,0,11.53,0,0,0,1
3,1,14.87,0,0,0,0
3,0,6.752,0,0,0,0
3,-1,15.074,0,0,0,1
3,0,41.102,0,0,0,0
3,-1,21.001,0,0,0,1
3,0,4.643,0,0,0,0
3,-1,18.235,0,0,0,1
3,0,27.157,0,0,0,1
3,1,0.964,0,0,0,0
3,0,41.828,0,0,0,0
3,-1,20.561,0,0,0,0
3,0,7.744,1,0,0,0
3,-1,0.643,1,1,0,1
3,0,4.427,1,0,0,1
3,1,3.962,1,0,0,1
3,2,5.186,1,0,0,1
3,0,5.05,0,0,0,0
3,-1,7.546,0,0,0,1
3,0,1.155,0,0,0,0
3,-1,25.224,0,0,0,1
3,0,25.026,0,0,0,1
3,1,1.376,0,0,0,0
3,0,10.549,0,0,0,0
3,-1,26.046,0,0,0,0
3,0,35.856,1,0,0,0
3,-1,12.209,1,0,0,0
3,-2,23.059,1,0,1,1
3,-1,3.528,1,0,0,1
3,0,11.021,1,0,1,1
3,1,19.691,1,0,0,0
3,0,14.852,1,0,1,1
3,1,36.743,1,0,1,1
3,0,3.527,0,0,0,0
3,-1,12.05,0,0,0,1
3,0,0.66,0,0,0,0
3,-1,13.825,0,0,0,0
3,-2,3.537,0,0,0,0
3,0,1.304,1,0,0,1
3,1,35.379,1,0,0,1
3,2,3.579,1,0,0,1
3,3,14.277,1,0,1,1
3,0,5.046,0,0,0,0
3,-1,8.286,0,0,0,0
3,-2,0.756,0,0,0,0
3,-3,40.757,0,0,0,0
3,0,17.214,1,0,0,1
3,1,23.339,1,0,0,0
3,0,19.294,1,0,0,0
3,-1,0.703,1,0,0,1
3,0,9.695,1,0,1,1
3,1,10.526,1,0,0,1
3,0,8.461,0,0,0,1
3,1,20.33,0,0,0,1
3,2,0.854,0,0,0,0
3,1,4.193,0,0,0,1
3,2,24.105,0,0,0,0
3,1,1.088,0,0,0,0
3,0,31.404,0,0,0,0
3,-1,1.275,0,0,0,0
3,0,6.584,1,0,0,0
3,-1,18.705,1,0,0,1
3,0,29.806,1,0,0,1
3,1,18.483,1,0,0,0
3,0,12.76,1,0,0,0
3,-1,15.608,1,0,0,1
3,0,4.255,1,0,0,1
3,1,8.03,1,0,0,0
3,0,31.527,1,0,1,1
3,1,10.858,1,0,0,1
3,0,18.396,0,0,0,0
3,-1,1.187,0,0,0,0
3,-2,11.474,0,0,0,0
3,-3,9.534,0,0,0,1
3,-2,0.967,0,0,0,0
3,0,7.313,1,0,0,1
3,1,8.803,0,0,0,0
3,0,32.364,0,0,1,1
3,1,22.928,1,0,0,1
3,2,9.476,1,0,0,1
3,3,3.802,0,0,0,0
3,2,7.264,0,0,0,1
3,3,20.27,1,0,0,1
3,4,3.355,1,0,0,0
3,3,13.547,0,0,0,0
3,2,11.388,0,0,0,0
3,1,46.295,1,0,1,1
3,2,24.284,1,0,0,1
3,3,24.384,0,0,0,0
3,2,19.726,0,0,0,0
3,1,12.85,1,0,0,0
3,0,0,1,0,0,0
3,-1,24.841,0,0,0,0
4,0,15.431,1,0,0,1
4,1,7.582,1,0,0,1
4,2,9.989,1,0,0,0
4,1,5.464,1,0,0,1
4,2,5.772,1,0,0,0
4,1,5.594,1,0,0,1
4,0,24.558,0,0,0,1
4,1,7.275,0,0,0,0
4,0,45.465,0,0,0,1
4,1,18.553,0,0,0,1
4,2,7.25,0,0,0,0
4,1,19.078,0,0,0,0
4,0,69.263,0,0,0,0
4,-1,7.397,0,0,0,0
4,0,6.352,1,0,0,1
4,1,6.912,1,0,0,0
4,0,6.36,1,0,0,0
4,-1,14.808,1,0,0,0
4,-2,31.083,1,0,0,1
4,-1,25.96,1,0,0,0
4,0,8.906,0,0,0,1
4,1,5.063,0,0,0,0
4,0,5.276,0,0,0,0
4,-1,11.421,0,0,0,0
4,-2,21.64,0,0,0,0
4,0,16.717,1,0,1,1
4,1,6.157,1,0,0,1
4,2,7.792,1,0,0,0
4,1,76.317,1,0,1,1
4,2,19.118,1,0,0,0
4,1,8.927,1,0,0,0
4,0,6.417,1,0,0,1
4,1,5.813,1,0,0,0
4,0,36.617,1,0,0,1
4,1,7.917,1,0,0,1
4,0,24.208,0,0,0,0
4,-1,23.42,0,0,0,1
4,0,22.331,0,0,0,0
4,-1,22.33,0,0,0,1
4,0,7.964,0,0,0,0
4,-1,23.736,0,0,0,0
4,0,24.521,1,0,0,1
4,1,6.327,1,0,0,0
4,0,31.154,1,0,0,0
4,-1,22.738,1,0,0,1
4,0,20.272,1,0,1,1
4,1,3.468,1,0,0,1
4,0,12.374,0,0,0,1
4,1,22.505,0,0,0,0
4,0,7.398,0,0,0,0
4,-1,24.067,0,0,0,0
4,-2,6.071,0,0,0,0
4,0,20.466,1,0,0,0
4,-1,6.705,1,0,0,1
4,0,2.896,1,0,0,1
4,1,5.608,1,0,0,1
4,2,33.042,1,0,0,1
4,0,0.933,0,0,0,0
4,-1,11.804,0,0,0,0
4,-2,6.807,0,0,0,0
4,-3,5.312,0,0,0,0
4,0,5.009,1,0,0,0
4,-1,19.113,1,0,1,1
4,0,15.283,1,0,0,1
4,1,11.672,1,0,1,1
4,2,25.642,1,0,0,0
4,1,22.317,1,0,0,0
4,0,13.676,1,0,1,1
4,1,6.895,1,0,0,1
4,0,8.371,0,0,0,1
4,1,26.014,0,0,0,0
4,0,3.699,0,0,0,0
4,-1,40.27,0,0,0,0
4,-2,22.274,0,0,0,1
4,-1,89.403,0,0,0,0
4,0,6.046,1,0,0,0
4,-1,12.75,1,0,0,1
4,0,20.655,1,0,0,0
4,-1,29.65,1,0,0,1
4,0,20.962,1,0,0,0
4,-1,0.883,1,1,0,1
4,0,17.164,1,0,1,1
4,1,46.853,1,0,1,1
4,0,19.064,0,0,0,1
4,1,114.549,0,0,0,1
4,2,16.738,0,0,0,1
4,3,5.675,0,0,0,1
4,0,13.282,1,0,1,1
4,1,12.015,1,0,0,0
4,0,44.124,1,0,0,1
4,1,13.365,1,0,0,0
4,0,14.219,1,0,0,0
4,-1,33.852,1,0,0,1
4,0,0.763,1,0,0,1
4,1,5.756,1,0,0,1
4,0,9.796,0,0,0,0
4,-1,14.819,0,0,0,0
4,-2,7.638,0,0,0,1
4,-1,6.388,0,0,0,0
4,-2,15.032,0,0,0,0
4,0,14.813,1,0,0,1
4,1,6.872,1,0,0,0
4,0,13.537,1,0,1,1
4,1,7.511,1,0,0,1
4,2,10.857,1,0,0,1
4,0,16.626,0,0,0,0
4,-1,4.419,0,0,0,0
4,-2,0.86,0,0,0,0
4,-3,3.456,0,0,0,1
4,-2,16.974,0,0,0,1
4,-1,5.79,0,0,0,0
4,0,5.919,1,0,0,1
4,1,13.445,1,0,0,1
4,2,4.766,1,0,0,0
4,1,65.286,1,0,0,0
4,0,0.901,1,1,0,1
4,1,14.476,1,0,0,1
4,0,13.339,0,0,0,1
4,1,12.631,0,0,0,1
4,2,24.4,0,0,0,0
4,1,40.427,0,0,0,1
4,2,49.584,0,0,0,1
4,0,78.333,1,0,0,1
4,1,8.422,1,0,0,1
4,2,24.221,1,0,0,1
4,3,12.324,1,0,0,1
4,0,1.483,0,0,0,1
4,1,11.519,0,0,0,0
4,0,14.52,0,0,0,0
4,-1,42.163,0,0,0,0
4,-2,12.053,0,0,0,0
4,0,6.306,1,0,0,1
4,1,25.322,1,0,0,0
4,0,11.851,1,0,1,1
4,1,6.403,1,0,0,0
4,0,4.373,1,0,0,1
4,1,4.74,1,0,0,1
4,0,29.065,0,0,0,0
4,-1,8.966,0,0,0,0
4,-2,4.395,0,0,0,0
4,-3,2.233,0,0,0,0
4,0,38.677,1,0,0,1
4,1,16.122,1,0,0,1
4,2,4.067,1,0,0,1
4,3,4.341,1,0,0,1
4,0,13.081,0,0,0,1
4,1,92.775,0,0,0,0
4,0,15.236,0,0,0,0
4,-1,21.497,0,0,0,1
4,0,20.966,0,0,0,0
4,-1,8.157,0,0,0,0
4,0,20.031,1,0,0,0
4,-1,15.451,1,0,0,0
4,-2,40.586,1,0,0,1
4,-1,0.647,1,1,0,1
4,0,14.181,1,0,1,1
4,1,16.653,1,0,0,0
4,0,12.976,1,0,1,1
4,1,46.276,1,0,0,0
4,0,6.419,1,0,0,1
4,1,3.041,1,0,0,1
4,0,6.765,0,0,0,0
4,-1,23.507,0,0,0,1
4,0,59.712,0,0,0,1
4,1,33.352,0,0,0,0
4,0,19.624,0,0,0,0
4,-1,59.431,0,0,0,1
4,0,11.783,0,0,0,1
4,1,24.227,0,0,0,0
4,0,1.905,0,0,0,0
4,-1,46.514,0,0,0,1
4,0,23.77,0,0,0,0
4,-1,47.171,0,0,0,0
4,0,12.939,1,0,0,1
4,1,17.382,1,0,0,1
4,2,16.989,1,0,0,1
4,3,7.813,1,0,0,0
4,2,3.435,1,0,0,0
4,1,0.7,1,0,0,1
4,0,6.895,0,0,0,1
4,1,10.871,0,0,0,0
4,0,29.463,0,0,0,0
4,-1,1.422,0,0,0,0
4,-2,25.896,0,0,0,1
4,-1,22.914,0,0,0,0
4,0,8.98,1,0,0,1
4,1,1.787,1,1,0,1
4,2,10.369,1,0,0,1
4,3,5.996,1,0,0,1
4,0,69.557,0,0,0,1
4,1,18.732,0,0,0,0
4,0,33.078,0,0,0,0
4,-1,11.545,0,0,0,1
4,0,6.962,0,0,0,0
4,-1,21.046,0,0,0,1
4,0,27.512,0,0,0,0
4,-1,72.328,0,0,0,1
4,0,54.905,0,0,0,1
4,1,37.959,0,0,0,1
4,0,3.61,1,0,0,1
4,1,6.665,1,0,0,1
4,2,15.08,1,0,0,1
4,3,4.342,1,0,0,0
4,2,8.03,1,1,0,1
4,0,1.043,0,0,0,1
4,1,38.123,0,0,0,1
4,2,48.358,0,0,0,0
4,1,11.229,0,0,0,0
4,0,7.927,0,0,0,0
4,-1,38.08,0,0,0,1
4,0,40.435,0,0,0,0
4,-1,4.731,0,0,0,0
4,0,4.045,1,0,0,1
4,1,5.702,1,0,0,1
4,2,37.559,1,0,0,0
4,1,12.941,1,0,0,0
4,0,17.151,1,0,0,1
4,1,26.571,1,0,0,1
4,0,11.393,0,0,0,0
4,-1,14.389,0,0,0,0
4,-2,1.185,0,0,0,0
4,-3,11.696,0,0,0,0
4,0,14.252,1,0,0,0
4,-1,10.7,1,0,0,0
4,-2,7.42,1,0,1,1
4,-1,0.885,1,1,0,1
4,0,6.567,1,0,0,0
4,-1,2.773,1,0,0,1
4,0,20.544,1,0,1,1
4,1,5.693,1,0,0,1
4,0,10.382,0,0,0,1
4,1,23.342,0,0,0,1
4,2,6.155,0,0,0,0
4,1,29.656,0,0,0,1
4,2,27.408,0,0,0,0
4,1,23.597,0,0,0,0
4,0,8.883,0,0,0,0
4,-1,10.891,0,0,0,1
4,0,36.528,0,0,0,0
4,-1,32.38,0,0,0,0
4,0,2.663,1,0,0,1
4,1,2.57,1,0,0,0
4,0,28.962,1,0,0,1
4,1,7.08,1,0,0,1
4,2,20.759,1,0,0,0
4,1,5.683,1,0,0,1
5,0,1.72,0,0,0,0
5,-1,13.958,0,0,0,0
5,-2,15.833,0,0,0,1
5,-1,7.243,0,0,0,0
5,-2,1.27,0,0,0,0
5,0,8.814,1,0,1,1
5,1,1.135,1,1,0,1
5,2,1.105,1,1,0,1
5,3,11.719,1,0,0,0
5,2,5.104,1,0,0,0
5,1,6.553,1,0,0,1
5,0,8.79,0,0,0,0
5,-1,7.454,0,0,0,1
5,0,0.821,0,0,0,0
5,-1,14.175,0,0,0,1
5,0,8.03,0,0,0,1
5,1,22.433,0,0,0,1
5,0,8.307,1,0,0,0
5,-1,17.684,1,0,1,1
5,0,0.646,1,1,0,1
5,1,8.443,1,0,1,1
5,2,7.293,1,0,0,0
5,1,8.384,1,0,0,0
5,0,21.561,1,0,0,0
5,-1,15.653,1,0,0,1
5,0,3.307,1,0,0,1
5,1,12.354,1,0,0,1
5,0,5.027,0,0,0,1
5,1,7.904,0,0,0,1
5,2,5.532,0,0,0,0
5,1,29.145,0,0,1,1
5,2,28.46,0,0,0,1
5,0,5.573,1,0,0,0
5,-1,0.717,1,1,0,1
5,0,17.36,1,0,0,1
5,1,18.883,1,0,1,1
5,2,3.092,1,0,0,1
5,0,2.213,0,0,0,0
5,-1,4.605,0,0,0,0
5,-2,27.408,0,0,0,1
5,-1,7.547,0,0,0,0
5,-2,9.171,0,0,0,1
5,-1,4.941,0,0,0,0
5,0,14.725,1,0,0,0
5,-1,18.361,1,0,0,1
5,0,5.73,1,0,0,1
5,1,24.455,1,0,0,1
5,2,0.683,1,1,0,1
5,0,30.296,0,0,0,1
5,1,16.954,0,0,0,0
5,0,29.575,0,0,1,1
5,1,6.014,0,0,0,0
5,0,5.648,0,0,0,0
5,-1,9.544,0,0,0,0
5,0,44.523,1,0,0,0
5,-1,14.434,1,0,0,1
5,0,30.425,1,0,0,0
5,-1,12.669,1,0,1,1
5,0,16.127,1,0,0,1
5,1,6.009,1,0,0,1
5,0,3.024,0,0,0,1
5,1,13.835,0,0,0,1
5,2,4.474,0,0,0,0
5,1,7.776,0,0,0,0
5,0,4.734,0,0,0,0
5,-1,4.28,0,0,0,0
5,0,7.417,1,0,0,0
5,-1,1.345,1,0,0,1
5,0,12.142,1,0,0,1
5,1,6.39,1,0,1,1
5,2,1.009,1,1,0,1
5,0,22.161,0,0,0,1
5,1,12.258,0,0,0,0
5,0,21.671,0,0,0,0
5,-1,14.019,0,0,0,0
5,-2,0.898,0,0,0,0
5,0,1.222,1,0,0,0
5,-1,3.103,1,0,0,1
5,0,22.501,1,0,0,1
5,1,10.356,1,0,0,1
5,2,15.431,1,0,1,1
5,0,9.411,0,0,0,0
5,-1,15.238,0,0,0,0
5,-2,13.066,0,0,0,0
5,-3,4.836,0,0,0,0
5,0,15.137,1,0,1,1
5,1,11.724,1,0,0,0
5,0,5.625,1,0,0,1
5,1,0.835,1,1,0,1
5,2,12.461,1,0,0,1
5,0,1.083,0,0,0,0
5,-1,4.007,0,0,0,0
5,-2,14.982,0,0,0,0
5,-3,5.623,0,0,0,0
5,0,4.002,1,0,0,1
5,1,54.462,1,0,0,1
5,2,13.583,1,0,1,1
5,3,6.404,1,0,0,1
5,0,1.598,0,0,0,0
5,-1,12.732,0,0,0,0
5,-2,4.083,0,0,0,0
5,-3,7.157,0,0,0,0
5,0,29.893,1,0,1,1
5,1,15.093,1,0,0,0
5,0,13.198,1,0,0,1
5,1,45.521,1,0,1,1
5,2,1.873,1,1,0,1
5,0,1.034,0,0,0,0
5,-1,4.251,1,0,0,1
5,0,17.686,1,0,1,1
5,1,17.654,0,0,0,1
5,2,26.731,0,0,0,1
5,3,37.882,1,0,0,1
5,4,4.797,1,0,0,1
5,5,57.396,0,0,0,0
5,4,29.057,0,0,0,1
5,0,6.4,1,0,0,1
5,1,8.291,1,0,1,1
5,2,30.04,1,0,0,0
5,1,3.569,1,0,0,1
5,2,16.536,1,0,1,1
5,0,4.847,0,0,0,0
5,-1,6.565,0,0,0,0
5,-2,13.379,0,0,0,0
5,-3,6.903,0,0,0,1
5,-2,9.435,0,0,0,0
5,0,27.698,1,0,0,0
5,-1,9.648,1,0,1,1
5,0,33.939,1,0,0,0
5,-1,14.552,1,0,1,1
5,0,27.048,1,0,0,0
5,-1,18.207,1,0,0,0
5,0,4.652,0,0,0,0
5,-1,6.828,0,0,0,1
5,0,1.359,0,0,0,1
5,1,24.34,0,0,0,1
5,2,24.129,0,0,0,1
5,0,2.799,1,0,0,1
5,1,17.347,1,0,0,1
5,2,4.868,1,0,0,1
5,3,7.563,1,0,0,1
5,0,17.492,0,0,0,0
5,-1,10.114,0,0,0,0
5,-2,4.228,0,0,0,0
5,-3,4.319,0,0,0,1
5,-2,5.579,0,0,0,0
5,0,4.689,1,0,0,1
5,1,5.123,1,0,0,1
5,2,6.337,1,0,0,1
5,3,7.192,1,0,0,1
5,0,3.954,0,0,0,0
5,-1,29.393,0,0,1,1
5,0,9.154,0,0,0,0
5,-1,22.242,0,0,0,0
5,-2,14.725,0,0,0,0
5,0,10.558,1,0,1,1
5,1,15.674,1,0,1,1
5,2,0.807,1,1,0,1
5,3,5.38,1,0,0,1
5,0,4.983,0,0,0,0
5,-1,7.651,0,0,0,0
5,-2,4.823,0,0,0,0
5,-3,8.291,0,0,0,0
5,0,16.057,1,0,1,1
5,1,58.367,1,0,0,1
5,2,0.703,1,1,0,1
5,3,10.935,1,0,0,0
5,2,7.222,1,0,0,0
5,1,7.205,1,0,0,1
5,0,0.744,0,0,0,0
5,-1,7.593,0,0,0,1
5,0,22.23,0,0,0,1
5,1,19.451,0,0,0,0
5,0,13.556,0,0,0,0
5,-1,3.062,0,0,0,0
5,0,3.828,1,0,0,1
5,1,14.837,0,0,0,0
5,0,5.122,0,0,0,1
5,1,15.389,1,0,0,1
5,2,0.67,1,1,0,1
5,3,11.823,0,0,0,0
5,2,1.181,0,0,0,0
5,1,8.199,1,0,0,1
5,2,56.473,1,0,0,0
5,1,23.309,0,0,0,0
5,0,5.674,0,0,0,0
5,-1,5.012,1,0,0,0
5,0,10.352,0,0,0,0
5,-1,5.699,0,0,0,1
5,0,19.232,0,0,0,0
5,-1,8.849,0,0,0,0
5,-2,5.079,0,0,0,0
5,0,4.64,1,0,0,1
5,1,11.699,1,0,1,1
5,2,17.822,1,0,0,0
5,1,11.237,1,0,0,1
5,2,1.191,1,1,0,1
5,0,4.644,0,0,0,0
5,-1,8.31,0,0,0,0
5,-2,4.776,0,0,0,0
5,-3,28.966,0,0,0,1
5,-2,7.908,0,0,0,0
5,0,11.559,1,0,0,0
5,-1,12.046,1,0,0,0
5,-2,1.172,1,0,0,0
5,-3,5.216,1,0,0,1
5,-2,9.627,1,0,0,1
5,-1,17.783,1,0,0,1
5,0,18.609,1,0,1,1
5,1,26.753,1,0,0,1
5,0,16.155,0,0,0,1
5,1,11.737,0,0,0,0
5,0,16.872,0,0,0,1
5,1,34.349,0,0,0,0
5,0,0.94,0,0,0,0
5,-1,15.546,0,0,0,1
5,0,17.57,0,0,0,1
5,1,27.742,0,0,0,0
5,0,5.478,0,0,0,0
5,-1,12.846,0,0,0,1
5,0,6.583,0,0,0,0
5,-1,8.59,0,0,0,0
5,0,21.597,1,0,1,1
5,1,3.86,1,0,0,1
5,2,0.814,1,1,0,1
5,3,10.667,1,0,0,0
5,2,10.179,1,0,1,1
5,0,16.806,0,0,0,1
5,1,28.473,0,0,0,1
5,2,8.014,0,0,0,0
5,1,13.967,0,0,0,1
5,2,7.091,0,0,0,0
5,1,6.738,0,0,0,0
5,0,17.461,0,0,0,0
5,-1,16.648,0,0,0,1
5,0,23.091,0,0,0,0
5,-1,11.257,0,0,0,0
5,0,25.853,1,0,1,1
5,1,7.76,1,0,1,1
5,2,8.922,1,0,0,1
5,3,12.014,1,0,0,0
5,2,49.836,1,0,0,0
5,1,8.551,1,0,1,1
5,0,5.099,0,0,0,0
5,-1,5.468,0,0,0,0
5,-2,12.016,0,0,0,0
5,-3,20.79,0,0,0,0
5,0,10.011,1,0,0,0
5,-1,4.817,1,0,0,1
5,0,3.114,1,0,0,1
5,1,18.923,1,0,0,1
5,2,12.282,1,0,0,0
5,1,21.256,1,0,0,0
5,0,0.764,1,1,0,1
5,1,6.651,1,0,0,0
5,0,0.792,1,0,0,1
5,1,7.323,1,0,0,1
5,0,13.554,0,0,0,0
5,-1,5.864,0,0,0,0
5,-2,6.404,0,0,0,0
5,-3,6.647,0,0,0,0
5,0,71.686,1,0,0,0
5,-1,11.823,1,0,0,1
5,0,36.596,1,0,0,0
5,-1,11.719,1,0,0,1
5,0,0.956,1,1,0,1
5,1,7.825,1,0,0,1
5,0,14.737,0,0,0,0
5,-1,0.664,1,0,0,1
5,0,34.353,1,0,0,0
5,-1,7.286,0,0,0,0
5,-2,4.406,0,0,0,0
5,-3,4.443,1,0,0,1
5,-2,7.46,1,0,0,0
5,-3,10.109,0,0,0,0
5,-4,19.551,0,0,0,1
5,-3,6.771,1,0,1,1
5,-2,23.712,1,0,0,1
5,-1,40.769,0,0,0,1
5,0,16.976,0,0,0,0
5,-1,6.879,1,0,0,1
5,0,3.519,1,0,0,1
5,1,71.929,0,0,0,0
5,0,9.126,0,0,0,0
5,-1,14.672,1,0,1,1
5,0,26.546,1,0,0,0
5,-1,22.092,0,0,0,0
5,0,9.45,1,0,0,1
5,1,3.421,1,0,0,1
5,2,0.656,1,1,0,1
5,3,6.881,1,0,0,0
5,2,0.797,1,1,0,1
5,0,4.534,0,0,0,0
5,-1,4.308,0,0,0,1
5,0,48.598,0,0,0,0
5,-1,14.561,0,0,0,1
5,0,16.874,0,0,0,0
5,-1,13.759,0,0,0,0
5,0,29.962,1,0,0,0
5,-1,5.177,1,0,0,1
5,0,15.385,1,0,0,1
5,1,4.607,1,0,0,0
5,0,17.181,1,0,1,1
5,1,26.489,1,0,1,1
5,0,3.929,0,0,0,0
5,-1,12.358,0,0,0,0
5,-2,4.076,0,0,0,0
5,-3,14.286,0,0,0,1
5,-2,7.726,0,0,0,0
5,0,6.887,1,0,0,1
5,1,5.656,1,0,0,1
5,2,0.847,1,1,0,1
5,3,3.234,1,0,1,1
5,0,29.336,0,0,0,1
5,1,16.719,0,0,0,1
5,2,11.878,0,0,0,0
5,1,16.273,0,0,0,0
5,0,13.149,0,0,0,1
5,1,36.541,0,0,0,0
5,0,13.002,0,0,0,1
5,1,13.284,0,0,0,1
5,0,2.909,1,0,0,1
5,1,56.489,1,0,0,1
5,2,1.309,1,1,0,1
5,3,2.415,1,0,0,0
5,2,24.936,1,0,1,1
5,0,8.777,0,0,0,1
5,1,9.8,0,0,0,0
5,0,8.444,0,0,0,1
5,1,17.291,0,0,0,1
5,2,4.862,0,0,0,0
5,1,29.077,0,0,0,1
6,0,6.544,1,0,0,1
6,1,16.679,1,0,0,0
6,0,1.144,1,0,0,0
6,-1,18.514,1,0,1,1
6,0,31.318,1,0,0,1
6,1,5.888,1,0,0,1
6,0,14.122,0,0,0,0
6,-1,5.614,0,0,0,0
6,-2,5.634,0,0,0,1
6,-1,4.629,0,0,0,0
6,-2,40.037,0,0,0,0
6,0,11.901,1,0,1,1
6,1,11.635,1,0,1,1
6,2,19.933,1,0,0,0
6,1,5.921,1,0,0,1
6,2,1.257,1,1,0,1
6,0,6.082,0,0,0,0
6,-1,10.716,0,0,0,0
6,-2,16.797,0,0,0,1
6,-1,1.862,0,0,0,0
6,-2,6.105,0,0,0,0
6,0,14.552,1,0,0,0
6,-1,13.12,1,0,1,1
6,0,5.473,1,0,0,1
6,1,12.3,1,0,1,1
6,2,6.456,1,0,0,1
6,0,24.784,0,0,0,0
6,-1,5.897,0,0,0,0
6,-2,6.766,0,0,0,0
6,-3,11.189,0,0,0,1
6,-2,14.834,0,0,0,1
6,-1,9.406,0,0,0,1
6,0,5.821,0,0,0,0
6,-1,7.131,0,0,0,1
6,0,31.658,0,0,0,1
6,1,6.9,0,0,0,0
6,0,9.249,0,0,0,1
6,1,9.521,0,0,0,1
6,0,1.095,1,1,0,1
6,1,11.036,1,0,0,0
6,0,17.245,1,0,0,0
6,-1,9.487,1,0,0,1
6,0,15.318,1,0,0,0
6,-1,21.831,1,0,0,0
6,0,10.275,0,0,0,0
6,-1,4.244,0,0,0,0
6,-2,5.594,0,0,0,0
6,-3,13.165,0,0,0,0
6,0,4.438,1,0,0,0
6,-1,4.476,1,1,0,1
6,0,1.286,1,1,0,1
6,1,14.784,1,0,0,0
6,0,36.115,1,0,0,0
6,-1,15.029,1,0,1,1
6,0,13.447,1,0,1,1
6,1,8.981,1,0,0,1
6,0,4.52,0,0,0,0
6,-1,6.51,0,0,0,0
6,-2,6.737,0,0,0,0
6,-3,20.242,0,0,1,1
6,-2,13.511,0,0,0,0
6,0,17.125,1,0,1,1
6,1,4.817,1,0,0,1
6,2,10.238,1,0,1,1
6,3,1.785,1,1,0,1
6,0,21.681,0,0,1,1
6,1,26.287,0,0,0,0
6,0,3.055,0,0,0,0
6,-1,3.702,0,0,0,0
6,-2,15.886,0,0,0,0
6,0,4.093,1,1,0,1
6,1,4.347,0,0,0,0
6,0,22.182,0,0,1,1
6,1,21.707,1,0,1,1
6,2,5.683,1,0,1,1
6,3,14.787,0,0,0,1
6,4,6.997,0,0,0,0
6,3,5.716,1,0,0,1
6,4,12.856,1,0,0,0
6,3,19.321,0,0,0,0
6,2,5.164,0,0,0,0
6,1,27.479,1,0,1,1
6,0,10.169,0,0,0,0
6,-1,30.043,0,0,0,0
6,-2,0.897,0,0,0,0
6,-3,4.686,0,0,0,0
6,0,7.906,1,0,1,1
6,1,9.934,1,0,0,1
6,2,8.085,1,0,1,1
6,3,6.93,1,0,0,1
6,0,14.982,0,0,0,1
6,1,7.047,0,0,0,0
6,0,15.25,0,0,0,0
6,-1,7.456,0,0,0,1
6,0,7.859,0,0,0,0
6,-1,14.621,0,0,0,0
6,0,9.552,1,0,1,1
6,1,1.202,1,1,0,1
6,2,0.729,1,1,0,1
6,3,4.481,1,0,0,0
6,2,0.762,1,1,0,1
6,0,1.088,0,0,0,0
6,-1,4.745,0,0,0,0
6,-2,11.057,0,0,0,0
6,-3,14.967,0,0,0,0
6,0,24.921,1,0,0,1
6,1,6.829,1,0,0,1
6,2,9.777,1,0,1,1
6,3,11.604,1,0,0,1
6,0,8.112,0,0,0,1
6,1,10.698,0,0,0,1
6,2,14.618,0,0,0,0
6,1,15.703,0,0,0,0
6,0,16.27,0,0,0,0
6,-1,20.051,0,0,0,0
6,0,13.346,1,0,1,1
6,1,4.145,1,0,0,0
6,0,8.488,1,0,0,1
6,1,14.983,1,0,0,1
6,2,1.158,1,1,0,1
6,0,6.386,0,0,0,0
6,-1,4.527,0,0,0,0
6,-2,4.048,0,0,0,0
6,-3,4.154,0,0,0,0
6,0,17.623,1,0,0,0
6,-1,29.797,1,0,0,1
6,0,8.09,1,0,0,0
6,-1,16.823,1,0,1,1
6,0,0.999,1,1,0,1
6,1,5.398,1,0,0,1
6,0,6.689,0,0,0,0
6,-1,11.579,0,0,0,0
6,-2,9.197,0,0,0,0
6,-3,10.944,0,0,0,1
6,-2,6.211,0,0,0,0
6,0,1.215,1,1,0,1
6,1,33.978,1,0,0,0
6,0,6.176,1,0,0,1
6,1,5.079,1,0,0,1
6,2,6.275,1,0,0,1
6,0,16.966,0,0,0,0
6,-1,7.57,1,0,1,1
6,0,0.731,1,1,0,1
6,1,5.875,0,0,0,0
6,0,6.207,0,0,0,0
6,-1,7.019,1,0,0,1
6,0,18.354,1,0,1,1
6,1,4.92,0,0,0,1
6,2,5.461,0,0,0,1
6,3,4.148,1,0,0,1
6,0,0.717,1,1,0,1
6,1,6.067,1,0,0,0
6,0,15.445,1,0,1,1
6,1,5.812,1,0,0,1
6,2,16.186,1,0,1,1
6,0,4.578,0,0,0,0
6,-1,6.77,0,0,0,1
6,0,9.914,0,0,0,1
