match_id,point_diff,distance_run,win_streak,unf_err,serve,ace,elapsed_time,net_pt_won,last_round_rally_cnt,double_fault,break_pt_missed,distance_lag1,distance_lag2,rally_cnt_lag1,rally_cnt_lag2,label
5,1,58.367,1,0,1,0,28,0,3,0,0,16.057,8.291,1,1,1
5,2,0.703,2,0,1,1,63,0,17,0,0,58.367,16.057,3,1,1
5,3,10.935,3,0,1,0,23,0,1,0,0,0.703,58.367,17,3,0
5,2,7.222,0,1,1,0,41,0,4,0,0,10.935,0.703,1,17,0
5,1,7.205,0,0,1,0,28,0,2,0,0,7.222,10.935,4,1,1
5,0,0.744,0,0,0,0,113,0,3,0,0,7.205,7.222,2,4,0
5,-1,7.593,0,0,0,0,19,0,1,0,0,0.744,7.205,3,2,1
5,0,22.23,1,0,0,0,35,0,2,0,0,7.593,0.744,1,3,1
5,1,19.451,2,1,0,0,37,0,4,0,0,22.23,7.593,2,1,0
5,0,13.556,0,1,0,0,34,0,3,0,0,19.451,22.23,4,2,0
5,-1,3.062,0,0,0,0,28,0,3,0,0,13.556,19.451,3,4,0
5,0,3.828,0,0,1,0,34,0,1,0,0,3.062,13.556,3,3,1
5,1,14.837,1,0,0,0,26,0,1,0,0,3.828,3.062,1,3,0
5,0,5.122,0,0,0,0,24,0,3,0,0,14.837,3.828,1,1,1
5,1,15.389,1,0,1,0,34,0,0,0,0,5.122,14.837,3,1,1
5,2,0.67,2,0,1,1,35,0,3,0,0,15.389,5.122,0,3,1
5,3,11.823,3,1,0,0,74,0,1,0,0,0.67,15.389,3,0,0
5,2,1.181,0,0,0,0,77,0,3,0,0,11.823,0.67,1,3,0
5,1,8.199,0,0,1,0,26,0,1,0,0,1.181,11.823,3,1,1
5,2,56.473,1,0,1,0,25,0,3,0,0,8.199,1.181,1,3,0
5,1,23.309,0,0,0,0,54,0,14,0,0,56.473,8.199,3,1,0
5,0,5.674,0,0,0,0,38,0,5,0,0,23.309,56.473,14,3,0
5,-1,5.012,0,1,1,0,28,0,1,1,0,5.674,23.309,5,14,0
5,0,10.352,0,1,0,0,163,0,0,0,0,5.012,5.674,1,5,0
5,-1,5.699,0,0,0,0,18,0,3,0,0,10.352,5.012,0,1,1
5,0,19.232,1,0,0,0,20,0,2,0,0,5.699,10.352,3,0,0
5,-1,8.849,0,0,0,0,38,0,5,0,0,19.232,5.699,2,3,0
5,-2,5.079,0,0,0,0,21,0,1,0,0,8.849,19.232,5,2,0
5,0,4.64,0,0,1,0,60,0,1,0,0,5.079,8.849,1,5,1
5,1,11.699,1,0,1,0,18,1,1,0,0,4.64,5.079,1,1,1
5,2,17.822,2,1,1,0,24,0,3,0,0,11.699,4.64,1,1,0
5,1,11.237,0,0,1,0,37,0,4,0,0,17.822,11.699,3,1,1
5,2,1.191,1,0,1,1,29,0,3,0,0,11.237,17.822,4,3,1
5,0,4.644,0,0,0,0,34,0,1,0,0,1.191,11.237,3,4,0
5,-1,8.31,0,0,0,0,16,0,1,0,0,4.644,1.191,1,3,0
5,-2,4.776,0,0,0,0,33,0,3,0,0,8.31,4.644,1,1,0
5,-3,28.966,0,0,0,0,18,0,1,0,0,4.776,8.31,3,1,1
5,-2,7.908,1,0,0,0,31,0,6,0,0,28.966,4.776,1,3,0
5,0,11.559,0,0,1,0,90,0,1,0,0,7.908,28.966,6,1,0
5,-1,12.046,0,0,1,0,33,0,4,0,0,11.559,7.908,1,6,0
5,-2,1.172,0,1,1,0,25,0,4,1,0,12.046,11.559,4,1,0
5,-3,5.216,0,0,1,0,32,0,0,0,0,1.172,12.046,4,4,1
5,-2,9.627,1,0,1,0,20,0,1,0,0,5.216,1.172,0,4,1
5,-1,17.783,2,0,1,0,23,0,3,0,0,9.627,5.216,1,0,1
5,0,18.609,3,0,1,0,37,1,3,0,0,17.783,9.627,3,1,1
5,1,26.753,4,0,1,0,25,0,3,0,0,18.609,17.783,3,3,1
5,0,16.155,0,0,0,0,58,0,7,0,0,26.753,18.609,3,3,1
5,1,11.737,1,0,0,0,35,0,4,0,0,16.155,26.753,7,3,0
5,0,16.872,0,0,0,0,30,0,3,0,0,11.737,16.155,4,7,1
5,1,34.349,1,1,0,0,38,0,4,0,0,16.872,11.737,3,4,0
5,0,0.94,0,0,0,0,36,0,7,0,0,34.349,16.872,4,3,0
5,-1,15.546,0,0,0,0,28,0,1,0,0,0.94,34.349,7,4,1
5,0,17.57,1,0,0,0,34,0,4,0,0,15.546,0.94,1,7,1
5,1,27.742,2,1,0,0,34,0,2,0,1,17.57,15.546,4,1,0
5,0,5.478,0,0,0,0,35,0,5,0,0,27.742,17.57,2,4,0
5,-1,12.846,0,0,0,0,24,0,1,0,0,5.478,27.742,5,2,1
5,0,6.583,0,0,0,0,34,0,4,0,0,12.846,5.478,1,5,0
5,-1,8.59,0,0,0,0,23,0,1,0,0,6.583,12.846,4,1,0
5,0,21.597,0,0,1,0,98,1,3,0,0,8.59,6.583,1,4,1
5,1,3.86,1,0,1,0,49,0,5,0,0,21.597,8.59,3,1,1
5,2,0.814,2,0,1,1,20,0,1,0,0,3.86,21.597,5,3,1
5,3,10.667,3,1,1,0,18,0,1,0,0,0.814,3.86,1,5,0
5,2,10.179,0,0,1,0,29,1,4,0,0,10.667,0.814,1,1,1
5,0,16.806,0,0,0,0,38,0,3,0,0,10.179,10.667,4,1,1
5,1,28.473,1,0,0,0,27,0,2,0,0,16.806,10.179,3,4,1
5,2,8.014,2,0,0,0,44,0,8,0,0,28.473,16.806,2,3,0
5,1,13.967,0,0,0,0,29,0,1,0,0,8.014,28.473,8,2,1
5,2,7.091,1,0,0,0,41,0,4,0,1,13.967,8.014,1,8,0
5,1,6.738,0,0,0,0,23,0,1,0,1,7.091,13.967,4,1,0
5,0,17.461,0,0,0,0,21,0,1,0,0,6.738,7.091,1,4,0
5,-1,16.648,0,0,0,0,23,0,1,0,0,17.461,6.738,1,1,1
5,0,23.091,0,1,0,0,35,0,4,0,0,16.648,17.461,1,1,0
5,-1,11.257,0,0,0,0,44,0,7,0,0,23.091,16.648,4,1,0
5,0,25.853,0,0,1,0,106,1,1,0,0,11.257,23.091,7,4,1
5,1,7.76,1,0,1,0,42,1,7,0,0,25.853,11.257,1,7,1
5,2,8.922,2,0,1,0,24,0,3,0,0,7.76,25.853,7,1,1
5,3,12.014,3,0,1,0,47,0,3,0,0,8.922,7.76,3,7,0
5,2,49.836,0,0,1,0,51,0,2,0,0,12.014,8.922,3,3,0
5,1,8.551,0,0,1,0,45,1,10,0,0,49.836,12.014,2,3,1
5,0,5.099,0,0,0,0,53,0,3,0,0,8.551,49.836,10,2,0
5,-1,5.468,0,0,0,0,20,0,1,0,0,5.099,8.551,3,10,0
5,-2,12.016,0,0,0,0,18,0,1,0,0,5.468,5.099,1,3,0
5,-3,20.79,0,0,0,0,25,0,5,0,0,12.016,5.468,1,1,0
5,0,10.011,0,1,1,0,104,0,5,0,0,20.79,12.016,5,1,0
5,-1,4.817,0,0,1,0,29,0,2,0,0,10.011,20.79,5,5,1
5,0,3.114,1,0,1,0,32,0,1,0,0,4.817,10.011,2,5,1
5,1,18.923,2,0,1,0,19,0,1,0,0,3.114,4.817,1,2,1
5,2,12.282,3,0,1,0,40,0,5,0,0,18.923,3.114,1,1,0
5,1,21.256,0,0,1,0,35,0,4,0,0,12.282,18.923,5,1,0
5,0,0.764,0,0,1,1,32,0,6,0,0,21.256,12.282,4,5,1
5,1,6.651,1,0,1,0,21,0,1,0,0,0.764,21.256,6,4,0
5,0,0.792,0,0,1,0,19,0,2,0,0,6.651,0.764,1,6,1
5,1,7.323,1,0,1,0,22,0,1,0,0,0.792,6.651,2,1,1
5,0,13.554,0,0,0,0,50,0,1,0,0,7.323,0.792,1,2,0
5,-1,5.864,0,0,0,0,26,0,3,0,0,13.554,7.323,1,1,0
5,-2,6.404,0,0,0,0,18,0,1,0,0,5.864,13.554,3,1,0
5,-3,6.647,0,1,0,0,16,0,1,0,0,6.404,5.864,1,3,0
5,0,71.686,0,1,1,0,1355,0,1,0,0,6.647,6.404,1,1,0
5,-1,11.823,0,0,1,0,61,0,18,0,0,71.686,6.647,1,1,1
5,0,36.596,1,0,1,0,27,0,3,0,0,11.823,71.686,18,1,0
5,-1,11.719,0,0,1,0,45,0,8,0,0,36.596,11.823,3,18,1
5,0,0.956,1,0,1,1,35,0,3,0,0,11.719,36.596,8,3,1
5,1,7.825,2,0,1,0,21,0,1,0,0,0.956,11.719,3,8,1
5,0,14.737,0,0,0,0,35,0,3,0,0,7.825,0.956,1,3,0
5,-1,0.664,0,0,1,0,37,0,5,0,0,14.737,7.825,3,1,1
5,0,34.353,1,0,1,0,20,0,1,0,0,0.664,14.737,5,3,0
5,-1,7.286,0,0,0,0,49,0,10,0,0,34.353,0.664,1,5,0
5,-2,4.406,0,0,0,0,18,0,1,0,0,7.286,34.353,10,1,0
5,-3,4.443,0,0,1,0,26,0,1,0,0,4.406,7.286,1,10,1
5,-2,7.46,1,1,1,0,60,0,1,0,0,4.443,4.406,1,1,0
5,-3,10.109,0,0,0,0,36,0,2,0,0,7.46,4.443,1,1,0
5,-4,19.551,0,0,0,0,50,0,1,0,0,10.109,7.46,2,1,1
5,-3,6.771,1,0,1,0,39,1,4,0,0,19.551,10.109,1,2,1
5,-2,23.712,2,0,1,0,30,0,1,0,0,6.771,19.551,4,1,1
5,-1,40.769,3,0,0,0,55,0,5,0,0,23.712,6.771,1,4,1
5,0,16.976,4,0,0,0,68,0,10,0,0,40.769,23.712,5,1,0
5,-1,6.879,0,0,1,0,29,0,3,0,0,16.976,40.769,10,5,1
5,0,3.519,1,0,1,0,35,0,3,0,0,6.879,16.976,3,10,1
5,1,71.929,2,0,0,0,28,0,1,0,0,3.519,6.879,3,3,0
5,0,9.126,0,0,0,0,69,0,11,0,0,71.929,3.519,1,3,0
5,-1,14.672,0,0,1,0,29,1,1,0,0,9.126,71.929,11,1,1
5,0,26.546,1,0,1,0,51,0,3,0,0,14.672,9.126,1,11,0
5,-1,22.092,0,1,0,0,42,0,6,0,0,26.546,14.672,3,1,0
5,0,9.45,0,0,1,0,310,0,5,0,0,22.092,26.546,6,3,1
5,1,3.421,1,0,1,0,21,0,1,0,0,9.45,22.092,5,6,1
5,2,0.656,2,0,1,1,17,0,1,0,0,3.421,9.45,1,5,1
5,3,6.881,3,1,1,0,16,0,1,0,0,0.656,3.421,1,1,0
5,2,0.797,0,0,1,1,19,0,2,0,0,6.881,0.656,1,1,1
5,0,4.534,0,0,0,0,49,0,1,0,0,0.797,6.881,2,1,0
5,-1,4.308,0,0,0,0,28,0,1,0,0,4.534,0.797,1,2,1
5,0,48.598,1,1,0,0,41,0,2,0,0,4.308,4.534,1,1,0
5,-1,14.561,0,0,0,0,45,0,13,0,0,48.598,4.308,2,1,1
5,0,16.874,1,0,0,0,34,0,2,0,0,14.561,48.598,13,2,0
5,-1,13.759,0,0,0,0,24,0,3,0,0,16.874,14.561,2,13,0
5,0,29.962,0,1,1,0,40,0,1,0,0,13.759,16.874,3,2,0
5,-1,5.177,0,0,1,0,26,0,4,0,0,29.962,13.759,1,3,1
5,0,15.385,1,0,1,0,60,0,1,0,0,5.177,29.962,4,1,1
5,1,4.607,2,1,1,0,25,0,3,0,0,15.385,5.177,1,4,0
5,0,17.181,0,0,1,0,24,1,2,0,0,4.607,15.385,3,1,1
5,1,26.489,1,0,1,0,47,1,3,0,0,17.181,4.607,2,3,1
5,0,3.929,0,1,0,0,104,0,5,0,0,26.489,17.181,3,2,0
5,-1,12.358,0,0,0,0,30,0,1,0,0,3.929,26.489,5,3,0
5,-2,4.076,0,0,0,0,20,0,3,0,0,12.358,3.929,1,5,0
5,-3,14.286,0,0,0,0,17,0,1,0,0,4.076,12.358,3,1,1
5,-2,7.726,1,0,0,0,29,0,4,0,0,14.286,4.076,1,3,0
5,0,6.887,0,0,1,0,33,0,1,0,0,7.726,14.286,4,1,1
5,1,5.656,1,0,1,0,16,0,1,0,0,6.887,7.726,1,4,1
5,2,0.847,2,0,1,1,29,0,1,0,0,5.656,6.887,1,1,1
5,3,3.234,3,0,1,0,18,1,1,0,0,0.847,5.656,1,1,1
5,0,29.336,0,0,0,0,95,0,1,0,0,3.234,0.847,1,1,1
5,1,16.719,1,0,0,0,48,0,8,0,0,29.336,3.234,1,1,1
5,2,11.878,2,0,0,0,31,0,4,0,0,16.719,29.336,8,1,0
5,1,16.273,0,0,0,0,25,0,3,0,0,11.878,16.719,4,8,0
5,0,13.149,0,0,0,0,40,0,3,0,0,16.273,11.878,3,4,1
5,1,36.541,1,0,0,0,42,0,4,0,1,13.149,16.273,3,3,0
5,0,13.002,0,0,0,0,52,0,9,0,0,36.541,13.149,4,3,1
5,1,13.284,1,0,0,0,30,0,2,0,0,13.002,36.541,9,4,1
5,0,2.909,0,0,1,0,51,0,4,0,0,13.284,13.002,2,9,1
5,1,56.489,1,0,1,0,18,0,1,0,0,2.909,13.284,4,2,1
5,2,1.309,2,0,1,1,62,0,15,0,0,56.489,2.909,1,4,1
5,3,2.415,3,1,1,0,19,0,1,1,0,1.309,56.489,15,1,0
5,2,24.936,0,0,1,0,43,1,0,0,0,2.415,1.309,1,15,1
5,0,8.777,0,0,0,0,125,0,7,0,0,24.936,2.415,0,1,1
5,1,9.8,1,0,0,0,26,0,2,0,0,8.777,24.936,7,0,0
5,0,8.444,0,0,0,0,21,0,3,0,0,9.8,8.777,2,7,1
5,1,17.291,1,0,0,0,38,0,2,0,0,8.444,9.8,3,2,1
5,2,4.862,2,1,0,0,59,0,2,0,1,17.291,8.444,2,3,0
5,1,29.077,0,0,0,0,37,0,1,0,0,4.862,17.291,2,2,1
6,0,6.544,0,0,1,0,0,0,6,0,0,29.077,4.862,1,2,1
6,1,16.679,1,1,1,0,15,0,1,0,0,6.544,29.077,6,1,0
6,0,1.144,0,1,1,0,37,0,4,1,0,16.679,6.544,1,6,0
6,-1,18.514,0,0,1,0,34,1,0,0,0,1.144,16.679,4,1,1
6,0,31.318,1,0,1,0,46,0,3,0,0,18.514,1.144,0,4,1
6,1,5.888,2,0,1,0,52,0,9,0,0,31.318,18.514,3,0,1
6,0,14.122,0,0,0,0,61,0,1,0,0,5.888,31.318,9,3,0
6,-1,5.614,0,0,0,0,40,0,3,0,0,14.122,5.888,1,9,0
6,-2,5.634,0,0,0,0,21,0,1,0,0,5.614,14.122,3,1,1
6,-1,4.629,1,0,0,0,36,0,0,0,0,5.634,5.614,1,3,0
6,-2,40.037,0,0,0,0,22,0,1,0,0,4.629,5.634,0,1,0
6,0,11.901,0,0,1,0,61,1,11,0,0,40.037,4.629,1,0,1
6,1,11.635,1,0,1,0,28,1,3,0,0,11.901,40.037,11,1,1
6,2,19.933,2,0,1,0,43,0,3,0,0,11.635,11.901,3,11,0
6,1,5.921,0,0,1,0,62,0,4,0,0,19.933,11.635,3,3,1
6,2,1.257,1,0,1,1,26,0,1,0,0,5.921,19.933,4,3,1
6,0,6.082,0,0,0,0,100,0,1,0,0,1.257,5.921,1,4,0
6,-1,10.716,0,0,0,0,22,0,1,0,0,6.082,1.257,1,1,0
6,-2,16.797,0,0,0,0,26,0,3,0,0,10.716,6.082,1,1,1
6,-1,1.862,1,0,0,0,8716,0,4,0,0,16.797,10.716,3,1,0
6,-2,6.105,0,0,0,0,22,0,1,0,0,1.862,16.797,4,3,0
6,0,14.552,0,1,1,0,48,0,1,0,0,6.105,1.862,1,4,0
6,-1,13.12,0,0,1,0,34,1,2,0,0,14.552,6.105,1,1,1
6,0,5.473,1,0,1,0,28,0,3,0,0,13.12,14.552,2,1,1
6,1,12.3,2,0,1,0,27,1,1,0,0,5.473,13.12,3,2,1
6,2,6.456,3,0,1,0,27,0,3,0,0,12.3,5.473,1,3,1
6,0,24.784,0,0,0,0,95,0,1,0,0,6.456,12.3,3,1,0
6,-1,5.897,0,1,0,0,33,0,7,0,0,24.784,6.456,1,3,0
6,-2,6.766,0,0,0,0,34,0,1,0,0,5.897,24.784,7,1,0
6,-3,11.189,0,0,0,0,38,0,1,0,0,6.766,5.897,1,7,1
6,-2,14.834,1,0,0,0,34,0,2,0,0,11.189,6.766,1,1,1
6,-1,9.406,2,0,0,0,28,0,4,0,0,14.834,11.189,2,1,1
6,0,5.821,3,0,0,0,28,0,2,0,0,9.406,14.834,4,2,0
6,-1,7.131,0,0,0,0,19,0,1,0,0,5.821,9.406,2,4,1
6,0,31.658,0,0,0,0,29,0,2,0,0,7.131,5.821,1,2,1
6,1,6.9,1,0,0,0,40,0,8,0,1,31.658,7.131,2,1,0
6,0,9.249,0,0,0,0,30,0,3,0,0,6.9,31.658,8,2,1
6,1,9.521,1,0,0,0,38,0,2,0,0,9.249,6.9,3,8,1
6,0,1.095,0,0,1,1,34,0,4,0,0,9.521,9.249,2,3,1
6,1,11.036,1,0,1,0,20,0,1,0,0,1.095,9.521,4,2,0
6,0,17.245,0,0,1,0,30,0,2,0,0,11.036,1.095,1,4,0
6,-1,9.487,0,0,1,0,40,0,6,0,0,17.245,11.036,2,1,1
6,0,15.318,1,0,1,0,32,0,3,0,0,9.487,17.245,6,2,0
6,-1,21.831,0,0,1,0,32,0,2,0,0,15.318,9.487,3,6,0
6,0,10.275,0,1,0,0,109,0,4,0,0,21.831,15.318,2,3,0
6,-1,4.244,0,0,0,0,35,0,3,0,0,10.275,21.831,4,2,0
6,-2,5.594,0,0,0,0,30,0,1,0,0,4.244,10.275,3,4,0
6,-3,13.165,0,0,0,0,19,0,1,0,0,5.594,4.244,1,3,0
6,0,4.438,0,1,1,0,37,0,5,1,0,13.165,5.594,1,1,0
6,-1,4.476,0,0,1,1,39,0,0,0,0,4.438,13.165,5,1,1
6,0,1.286,1,0,1,1,39,0,1,0,0,4.476,4.438,0,5,1
6,1,14.784,2,0,1,0,26,0,1,0,0,1.286,4.476,1,0,0
6,0,36.115,0,0,1,0,45,0,4,0,0,14.784,1.286,1,1,0
6,-1,15.029,0,0,1,0,67,1,10,0,0,36.115,14.784,4,1,1
6,0,13.447,1,0,1,0,37,1,5,0,0,15.029,36.115,10,4,1
6,1,8.981,2,0,1,0,33,0,3,0,0,13.447,15.029,5,10,1
6,0,4.52,0,0,0,0,98,0,1,0,0,8.981,13.447,3,5,0
6,-1,6.51,0,0,0,0,20,0,1,0,0,4.52,8.981,1,3,0
6,-2,6.737,0,0,0,0,18,0,1,0,0,6.51,4.52,1,1,0
6,-3,20.242,0,0,0,0,20,1,1,0,0,6.737,6.51,1,1,1
6,-2,13.511,1,0,0,0,62,0,4,0,0,20.242,6.737,1,1,0
6,0,17.125,0,0,1,0,38,1,5,0,0,13.511,20.242,4,1,1
6,1,4.817,1,0,1,0,41,0,5,0,0,17.125,13.511,5,4,1
6,2,10.238,2,0,1,0,28,1,1,0,0,4.817,17.125,5,5,1
6,3,1.785,3,0,1,1,21,0,3,0,0,10.238,4.817,1,5,1
6,0,21.681,0,0,0,0,102,1,1,0,0,1.785,10.238,3,1,1
6,1,26.287,1,0,0,0,44,0,4,0,0,21.681,1.785,1,3,0
6,0,3.055,0,0,0,0,51,0,7,0,0,26.287,21.681,4,1,0
6,-1,3.702,0,0,0,0,23,0,1,0,0,3.055,26.287,7,4,0
6,-2,15.886,0,0,0,0,25,0,1,0,0,3.702,3.055,1,7,0
6,0,4.093,0,0,1,1,48,0,3,0,0,15.886,3.702,1,1,1
6,1,4.347,1,0,0,0,25,0,1,0,0,4.093,15.886,3,1,0
6,0,22.182,0,0,0,0,23,1,1,0,0,4.347,4.093,1,3,1
6,1,21.707,1,0,1,0,36,1,6,0,0,22.182,4.347,1,1,1
6,2,5.683,2,0,1,0,49,1,7,0,0,21.707,22.182,6,1,1
6,3,14.787,3,0,0,0,60,0,1,0,0,5.683,21.707,7,6,1
6,4,6.997,4,0,0,0,58,0,2,0,0,14.787,5.683,1,7,0
6,3,5.716,0,0,1,0,35,0,3,0,0,6.997,14.787,2,1,1
6,4,12.856,1,0,1,0,69,0,1,0,0,5.716,6.997,3,2,0
6,3,19.321,0,1,0,0,36,0,4,0,0,12.856,5.716,1,3,0
6,2,5.164,0,0,0,0,40,0,3,0,0,19.321,12.856,4,1,0
6,1,27.479,0,0,1,0,31,1,1,0,0,5.164,19.321,3,4,1
6,0,10.169,0,0,0,0,157,0,7,0,0,27.479,5.164,1,3,0
6,-1,30.043,0,0,0,0,27,0,3,0,0,10.169,27.479,7,1,0
6,-2,0.897,0,0,0,0,30,0,5,0,0,30.043,10.169,3,7,0
6,-3,4.686,0,0,0,0,17,0,1,0,0,0.897,30.043,5,3,0
6,0,7.906,0,0,1,0,69,1,1,0,0,4.686,0.897,1,5,1
6,1,9.934,1,0,1,0,24,0,3,0,0,7.906,4.686,1,1,1
6,2,8.085,2,0,1,0,39,1,3,0,0,9.934,7.906,3,1,1
6,3,6.93,3,0,1,0,29,0,1,0,0,8.085,9.934,3,3,1
6,0,14.982,0,0,0,0,32,0,3,0,0,6.93,8.085,1,3,1
6,1,7.047,1,0,0,0,30,0,4,0,0,14.982,6.93,3,1,0
6,0,15.25,0,0,0,0,26,0,1,0,0,7.047,14.982,4,3,0
6,-1,7.456,0,0,0,0,25,0,5,0,0,15.25,7.047,1,4,1
6,0,7.859,1,0,0,0,39,0,2,0,0,7.456,15.25,5,1,0
6,-1,14.621,0,0,0,0,23,0,3,0,0,7.859,7.456,2,5,0
6,0,9.552,0,0,1,0,99,1,5,0,0,14.621,7.859,3,2,1
6,1,1.202,1,0,1,1,26,0,3,0,0,9.552,14.621,5,3,1
6,2,0.729,2,0,1,1,25,0,1,0,0,1.202,9.552,3,5,1
6,3,4.481,3,1,1,0,23,0,1,0,0,0.729,1.202,1,3,0
6,2,0.762,0,0,1,1,41,0,2,0,0,4.481,0.729,1,1,1
6,0,1.088,0,0,0,0,54,0,1,0,0,0.762,4.481,2,1,0
6,-1,4.745,0,0,0,0,34,0,1,0,0,1.088,0.762,1,2,0
6,-2,11.057,0,0,0,0,22,0,1,0,0,4.745,1.088,1,1,0
6,-3,14.967,0,0,0,0,23,0,5,0,0,11.057,4.745,1,1,0
6,0,24.921,0,0,1,0,111,0,3,0,0,14.967,11.057,5,1,1
6,1,6.829,1,0,1,0,39,0,7,0,0,24.921,14.967,3,5,1
6,2,9.777,2,0,1,0,35,1,3,0,0,6.829,24.921,7,3,1
6,3,11.604,3,0,1,0,29,0,1,0,0,9.777,6.829,3,7,1
6,0,8.112,0,0,0,0,50,0,3,0,0,11.604,9.777,1,3,1
6,1,10.698,1,0,0,0,21,0,2,0,0,8.112,11.604,3,1,1
6,2,14.618,2,0,0,0,29,0,2,0,0,10.698,8.112,2,3,0
6,1,15.703,0,0,0,0,30,0,3,0,0,14.618,10.698,2,2,0
6,0,16.27,0,0,0,0,27,0,3,0,0,15.703,14.618,3,2,0
6,-1,20.051,0,0,0,0,28,0,3,0,0,16.27,15.703,3,3,0
6,0,13.346,0,0,1,0,98,1,5,0,0,20.051,16.27,3,3,1
6,1,4.145,1,1,1,0,45,0,5,1,0,13.346,20.051,5,3,0
6,0,8.488,0,0,1,0,38,0,0,0,0,4.145,13.346,5,5,1
6,1,14.983,1,0,1,0,42,0,3,0,0,8.488,4.145,0,5,1
6,2,1.158,2,0,1,1,33,0,3,0,0,14.983,8.488,3,0,1
6,0,6.386,0,0,0,0,46,0,1,0,0,1.158,14.983,3,3,0
6,-1,4.527,0,0,0,0,21,0,1,0,0,6.386,1.158,1,3,0
6,-2,4.048,0,0,0,0,31,0,1,0,0,4.527,6.386,1,1,0
6,-3,4.154,0,0,0,0,20,0,1,0,0,4.048,4.527,1,1,0
6,0,17.623,0,1,1,0,111,0,1,0,0,4.154,4.048,1,1,0
6,-1,29.797,0,0,1,0,37,0,6,0,0,17.623,4.154,1,1,1
6,0,8.09,1,1,1,0,40,0,7,0,0,29.797,17.623,6,1,0
6,-1,16.823,0,0,1,0,44,1,2,0,0,8.09,29.797,7,6,1
6,0,0.999,1,0,1,1,36,0,3,0,0,16.823,8.09,2,7,1
6,1,5.398,2,0,1,0,21,0,1,0,0,0.999,16.823,3,2,1
6,0,6.689,0,0,0,0,46,0,1,0,0,5.398,0.999,1,3,0
6,-1,11.579,0,0,0,0,19,0,1,0,0,6.689,5.398,1,1,0
6,-2,9.197,0,0,0,0,25,0,3,0,0,11.579,6.689,1,1,0
6,-3,10.944,0,0,0,0,22,0,3,0,0,9.197,11.579,3,1,1
6,-2,6.211,1,0,0,0,44,0,2,0,0,10.944,9.197,3,3,0
6,0,1.215,0,0,1,1,1184,0,3,0,0,6.211,10.944,2,3,1
6,1,33.978,1,1,1,0,19,0,1,0,0,1.215,6.211,3,2,0
6,0,6.176,0,0,1,0,48,0,8,0,0,33.978,1.215,1,3,1
6,1,5.079,1,0,1,0,28,0,1,0,0,6.176,33.978,8,1,1
6,2,6.275,2,0,1,0,23,0,1,0,0,5.079,6.176,1,8,1
6,0,16.966,0,0,0,0,41,0,1,0,0,6.275,5.079,1,1,0
6,-1,7.57,0,0,1,0,29,1,3,0,0,16.966,6.275,1,1,1
6,0,0.731,1,0,1,1,45,0,3,0,0,7.57,16.966,3,1,1
6,1,5.875,2,0,0,0,27,0,1,0,0,0.731,7.57,3,3,0
6,0,6.207,0,0,0,0,27,0,3,0,0,5.875,0.731,1,3,0
6,-1,7.019,0,0,1,0,28,0,1,0,0,6.207,5.875,3,1,1
6,0,18.354,1,0,1,0,48,1,1,0,0,7.019,6.207,1,3,1
6,1,4.92,2,0,0,0,38,0,5,0,0,18.354,7.019,1,1,1
6,2,5.461,3,0,0,0,28,0,2,0,0,4.92,18.354,5,1,1
6,3,4.148,4,0,1,0,32,0,2,0,0,5.461,4.92,2,5,1
6,0,0.717,0,0,1,1,138,0,1,0,0,4.148,5.461,2,2,1
6,1,6.067,1,0,1,0,18,0,1,0,0,0.717,4.148,1,2,0
6,0,15.445,0,0,1,0,49,1,2,0,0,6.067,0.717,1,1,1
6,1,5.812,1,0,1,0,57,0,5,0,0,15.445,6.067,2,1,1
6,2,16.186,2,0,1,0,41,1,1,0,0,5.812,15.445,5,2,1
6,0,4.578,0,0,0,0,65,0,5,0,0,16.186,5.812,1,5,0
6,-1,6.77,0,0,0,0,22,0,1,0,0,4.578,16.186,5,1,1
6,0,9.914,1,0,0,0,23,0,2,0,0,6.77,4.578,1,5,1
6,1,7.447,2,0,0,0,38,0,4,0,0,9.914,6.77,2,1,0
6,0,6.211,0,0,0,0,20,0,1,0,0,7.447,9.914,4,2,0
6,-1,6.176,0,1,0,0,19,0,1,0,0,6.211,7.447,1,4,0
6,0,5.16,0,0,1,0,44,0,1,0,0,6.176,6.211,1,1,1
6,1,10.784,1,1,1,0,25,0,1,0,0,5.16,6.176,1,1,0
6,0,3.05,0,0,1,0,47,0,2,0,0,10.784,5.16,1,1,1
6,1,1.325,1,0,1,1,30,0,1,0,0,3.05,10.784,2,1,1
6,2,1.85,2,0,1,1,34,0,1,0,0,1.325,3.05,1,2,1
6,0,10.37,0,0,0,0,112,0,1,0,0,1.85,1.325,1,1,1
6,1,10.496,1,0,0,0,36,0,4,0,0,10.37,1.85,1,1,1
6,2,8.849,2,0,0,0,31,0,4,0,0,10.496,10.37,4,1,0
6,1,6.378,0,0,0,0,29,0,3,0,0,8.849,10.496,4,4,0
6,0,13.637,0,0,0,0,20,0,1,0,0,6.378,8.849,3,4,1
6,1,27.992,1,0,0,0,28,0,2,0,1,13.637,6.378,1,3,0
6,0,7.192,0,0,0,0,102,0,7,0,0,27.992,13.637,2,1,0
6,-1,13.485,0,0,0,0,26,0,1,0,0,7.192,27.992,7,2,1
6,0,11.023,0,1,0,0,30,0,4,0,0,13.485,7.192,1,7,0
6,-1,4.318,0,1,0,0,28,0,3,0,0,11.023,13.485,4,1,0
