match_id,point_diff,distance_run,win_streak,unf_err,serve,ace,elapsed_time,last_round_rally_cnt,net_pt_won,double_fault,break_pt_missed,distance_lag1,distance_lag2,rally_cnt_lag1,rally_cnt_lag2,label
7,1,11.18,2,0,1,0,35,3,0,0,0,19.122,17.638,2,0,1
7,2,17.479,3,0,1,0,19,1,0,0,0,11.18,19.122,3,2,1
7,1,31.724,0,0,1,0,20,1,0,0,0,17.479,11.18,1,3,0
7,0,26.84,0,0,1,0,36,8,0,0,0,31.724,17.479,1,1,0
7,1,20.367,1,0,1,0,31,4,1,0,0,26.84,31.724,8,1,1
7,0,21.707,0,0,1,0,29,3,1,0,0,20.367,26.84,4,8,1
7,-1,17.883,0,0,0,0,41,5,0,0,0,21.707,20.367,3,4,0
7,0,15.089,1,0,0,0,13,1,0,0,0,17.883,21.707,5,3,1
7,-1,18.952,0,0,0,0,31,2,0,0,0,15.089,17.883,1,5,0
7,0,13.584,1,0,0,0,18,3,0,0,0,18.952,15.089,2,1,1
7,-1,14.795,0,0,0,0,23,0,0,0,0,13.584,18.952,3,2,0
7,0,4.673,0,0,0,0,22,1,0,0,0,14.795,13.584,0,3,0
7,1,15.964,1,0,1,0,89,1,0,0,0,4.673,14.795,1,0,1
7,0,25.993,0,0,1,0,30,1,0,0,0,15.964,4.673,1,1,0
7,-1,22.235,0,1,1,0,37,4,0,0,0,25.993,15.964,1,1,0
7,-2,16.046,0,1,1,0,25,4,0,0,0,22.235,25.993,4,1,0
7,-1,18.607,1,0,1,0,23,2,0,0,0,16.046,22.235,4,4,1
7,0,11.923,2,0,1,0,24,1,0,0,0,18.607,16.046,2,4,1
7,1,26.208,3,0,1,0,20,1,1,0,0,11.923,18.607,1,2,1
7,0,23.472,0,0,1,0,38,5,0,0,0,26.208,11.923,1,1,1
7,-1,14.397,0,0,0,0,109,3,0,0,0,23.472,26.208,5,1,0
7,0,24.704,1,0,0,0,11,1,0,0,0,14.397,23.472,3,5,1
7,1,13.532,2,0,0,0,14,2,0,0,0,24.704,14.397,1,3,1
7,0,14.006,0,0,0,0,23,0,0,0,0,13.532,24.704,2,1,0
7,-1,22.966,0,0,0,0,11,1,0,0,0,14.006,13.532,0,2,0
7,0,14.716,0,0,0,0,15,3,0,0,0,22.966,14.006,1,0,0
7,-1,11.926,0,1,1,0,45,1,0,1,0,14.716,22.966,3,1,0
7,0,14.681,1,0,1,0,25,0,1,0,0,11.926,14.716,1,3,1
7,1,14.965,2,0,1,0,26,3,0,0,0,14.681,11.926,0,1,1
7,0,38.998,0,1,1,0,34,3,0,0,0,14.965,14.681,3,0,0
7,-1,12.448,0,1,1,0,34,8,0,0,0,38.998,14.965,3,3,0
7,0,35.609,0,1,1,0,25,4,0,0,0,12.448,38.998,8,3,0
7,-1,21.686,0,1,0,0,47,8,0,0,0,35.609,12.448,4,8,0
7,-2,25.117,0,0,0,0,16,3,0,0,0,21.686,35.609,8,4,0
7,-1,32.081,1,0,0,0,24,3,0,0,0,25.117,21.686,3,8,1
7,0,43.706,2,0,0,0,20,4,0,0,0,32.081,25.117,3,3,1
7,1,14.08,3,0,0,0,34,6,0,0,0,43.706,32.081,4,3,1
7,0,25.083,0,1,0,0,21,0,0,0,1,14.08,43.706,6,4,0
7,-1,54.136,0,0,0,0,29,5,1,0,0,25.083,14.08,0,6,0
7,0,18.031,0,0,0,0,45,11,0,0,0,54.136,25.083,5,0,0
7,1,40.066,1,0,1,0,95,1,0,0,0,18.031,54.136,11,5,1
7,2,17.622,2,0,1,0,32,7,0,0,0,40.066,18.031,1,11,1
7,3,18.794,3,0,1,0,23,1,0,0,0,17.622,40.066,7,1,1
7,2,16.513,0,1,1,0,35,3,0,0,0,18.794,17.622,1,7,0
7,0,28.416,0,0,1,0,25,2,0,0,0,16.513,18.794,3,1,1
7,-1,19.313,0,0,0,0,39,5,0,0,0,28.416,16.513,2,3,0
7,-2,15.42,0,0,0,0,37,1,0,0,0,19.313,28.416,5,2,0
7,-3,14.854,0,0,0,0,12,1,0,0,0,15.42,19.313,1,5,0
7,0,58.074,0,0,0,0,14,1,0,0,0,14.854,15.42,1,1,0
7,1,19.848,1,0,1,0,118,9,0,0,0,58.074,14.854,1,1,1
7,2,18.516,2,0,1,0,19,1,0,0,0,19.848,58.074,9,1,1
7,1,29.689,0,0,1,0,42,3,0,0,0,18.516,19.848,1,9,0
7,2,21.297,1,0,1,0,30,6,0,0,0,29.689,18.516,3,1,1
7,0,19.284,0,0,1,0,31,5,1,0,0,21.297,29.689,6,3,1
7,-1,19.264,0,0,0,0,44,3,0,0,0,19.284,21.297,5,6,0
7,-2,15.474,0,1,0,0,14,1,0,0,0,19.264,19.284,3,5,0
7,-3,32.704,0,0,0,0,27,5,0,0,0,15.474,19.264,1,3,0
7,0,19.312,0,0,0,0,14,1,0,0,0,32.704,15.474,5,1,0
7,-1,21.952,0,0,1,0,94,1,0,0,0,19.312,32.704,1,5,0
7,-2,29.466,0,1,1,0,19,2,0,0,0,21.952,19.312,1,1,0
7,-3,20.436,0,0,1,0,34,4,0,0,0,29.466,21.952,2,1,0
7,0,15.616,0,1,1,0,37,4,0,0,0,20.436,29.466,4,2,0
7,1,20.57,1,0,0,0,122,2,0,0,0,15.616,20.436,4,4,1
7,0,14.387,0,0,0,0,24,2,0,0,0,20.57,15.616,2,4,0
7,-1,23.755,0,1,0,0,10,1,0,0,0,14.387,20.57,2,2,0
7,-2,30.26,0,1,0,0,32,3,0,0,0,23.755,14.387,1,2,0
7,0,15,0,0,0,0,29,7,0,0,0,30.26,23.755,3,1,0
7,-1,17.77,0,0,1,0,51,1,0,0,0,15,30.26,7,3,0
7,-2,30.293,0,1,1,0,33,2,0,0,0,17.77,15,1,7,0
7,-1,30.209,1,0,1,0,32,6,0,0,0,30.293,17.77,2,1,1
7,0,18.708,2,0,1,0,32,7,0,0,0,30.209,30.293,6,2,1
7,-1,29.275,0,0,1,0,34,1,0,0,0,18.708,30.209,7,6,0
7,0,24.692,1,0,1,0,33,6,0,0,0,29.275,18.708,1,7,1
7,-1,45.968,0,0,1,0,56,5,0,0,0,24.692,29.275,6,1,0
7,0,15.273,0,0,1,0,92,12,0,0,0,45.968,24.692,5,6,1
7,-1,21.056,0,1,1,0,33,3,0,0,0,15.273,45.968,12,5,0
7,0,22.137,0,0,1,0,24,2,0,0,0,21.056,15.273,3,12,1
7,1,24.305,1,0,1,0,25,3,1,0,0,22.137,21.056,2,3,1
7,0,21.35,0,0,1,0,33,7,1,0,0,24.305,22.137,3,2,1
7,-1,20.222,0,0,0,0,39,3,0,0,0,21.35,24.305,7,3,0
7,-2,13.675,0,0,0,0,13,1,0,0,0,20.222,21.35,3,7,0
7,-3,27.982,0,0,0,0,11,1,0,0,0,13.675,20.222,1,3,0
7,-2,15.146,1,0,0,0,24,3,0,0,0,27.982,13.675,1,1,1
7,0,26.359,0,0,0,0,47,2,0,0,0,15.146,27.982,3,1,0
7,1,15.508,1,0,1,0,110,3,0,0,0,26.359,15.146,2,3,1
7,0,18.913,0,0,1,0,20,1,1,0,0,15.508,26.359,3,2,0
7,1,16.013,1,0,1,0,26,4,0,0,0,18.913,15.508,1,3,1
7,2,17.738,2,0,1,0,20,1,0,0,0,16.013,18.913,4,1,1
7,0,31.906,0,0,1,0,19,1,0,0,0,17.738,16.013,1,4,1
7,-1,20.692,0,0,0,0,45,5,0,0,0,31.906,17.738,1,1,0
7,-2,14.843,0,0,0,0,16,3,0,0,0,20.692,31.906,5,1,0
7,-3,25.928,0,1,0,0,13,1,0,0,0,14.843,20.692,3,5,0
7,0,13.939,0,0,0,0,15,3,0,0,0,25.928,14.843,1,3,0
7,1,19.139,1,0,1,0,102,1,1,0,0,13.939,25.928,3,1,1
7,2,16.872,2,0,1,0,29,7,1,0,0,19.139,13.939,1,3,1
7,3,14.985,3,0,1,0,25,5,0,0,0,16.872,19.139,7,1,1
7,2,15.861,0,0,1,0,20,3,0,0,0,14.985,16.872,5,7,0
7,1,45.048,0,1,1,0,23,2,0,0,0,15.861,14.985,3,5,0
7,0,24.652,0,0,1,0,38,10,1,0,0,45.048,15.861,2,3,1
7,-1,25.217,0,0,0,0,49,5,0,0,0,24.652,45.048,10,2,0
7,-2,28.314,0,0,0,0,16,3,0,0,0,25.217,24.652,5,10,0
7,-1,34.514,1,0,0,0,17,3,0,0,0,28.314,25.217,3,5,1
7,-2,29.262,0,0,0,0,21,6,0,0,0,34.514,28.314,3,3,0
7,-1,23.807,1,0,0,0,34,7,1,0,0,29.262,34.514,6,3,1
7,0,44.25,2,0,0,0,32,4,1,0,0,23.807,29.262,7,6,1
7,1,23.396,3,0,0,0,75,12,0,0,0,44.25,23.807,4,7,1
7,0,19.601,0,0,0,0,30,4,0,0,1,23.396,44.25,12,4,0
7,-1,14.44,0,0,0,0,16,1,0,0,0,19.601,23.396,4,12,0
7,0,38.121,0,0,0,0,13,1,1,0,0,14.44,19.601,1,4,1
7,-1,16.112,0,0,0,0,25,6,0,0,0,38.121,14.44,1,1,0
7,0,30.08,0,1,0,0,26,1,1,0,0,16.112,38.121,6,1,0
7,-1,12.017,0,1,1,0,105,7,0,1,0,30.08,16.112,1,6,0
7,0,14.966,1,0,1,0,32,0,0,0,0,12.017,30.08,7,1,1
7,1,17.837,2,0,1,0,23,3,0,0,0,14.966,12.017,0,7,1
7,2,16.07,3,0,1,0,22,3,0,0,0,17.837,14.966,3,0,1
7,0,12.217,0,0,1,0,19,1,0,0,0,16.07,17.837,3,3,1
7,-1,21.648,0,0,0,0,25,1,0,0,0,12.217,16.07,1,3,0
7,-2,15.359,0,0,0,0,16,3,0,0,0,21.648,12.217,1,1,0
7,-3,24.873,0,0,0,0,11,1,0,0,0,15.359,21.648,3,1,0
7,-2,23.165,1,0,0,0,14,3,0,0,0,24.873,15.359,1,3,1
7,0,14.42,0,0,0,0,20,2,0,0,0,23.165,24.873,3,1,0
7,1,11.45,1,0,1,0,108,1,0,0,0,14.42,23.165,2,3,1
7,0,27.927,0,1,1,0,18,1,0,0,0,11.45,14.42,1,2,0
7,1,14.048,1,0,1,0,33,4,1,0,0,27.927,11.45,1,1,1
7,2,15.595,2,0,1,0,29,3,0,0,0,14.048,27.927,4,1,1
7,1,19.825,0,0,1,0,28,1,1,0,0,15.595,14.048,3,4,0
7,0,21.676,0,0,1,0,29,4,1,0,0,19.825,15.595,1,3,1
7,-1,14.777,0,0,0,0,39,5,0,0,0,21.676,19.825,4,1,0
7,-2,25.845,0,1,0,0,11,1,0,0,0,14.777,21.676,5,4,0
7,-3,18.086,0,0,0,0,17,3,0,0,0,25.845,14.777,1,5,0
7,0,20.107,0,0,0,0,46,1,0,0,0,18.086,25.845,3,1,0
7,-1,72.546,0,0,1,0,102,1,0,0,0,20.107,18.086,1,3,0
7,0,15.463,1,0,1,0,74,22,1,0,0,72.546,20.107,1,1,1
7,1,12.053,2,0,1,0,30,3,0,0,0,15.463,72.546,22,1,1
7,2,11.919,3,0,1,0,32,1,0,0,0,12.053,15.463,3,22,1
7,0,22.185,0,0,1,0,20,1,0,0,0,11.919,12.053,1,3,1
7,0,0,0,0,0,0,-5887,3,0,0,0,22.185,11.919,1,1,0
7,-1,27.045,0,1,0,0,85403,0,0,0,0,0,22.185,3,1,0
7,0,20.057,1,0,1,0,32,3,0,0,0,27.045,0,0,3,1
7,1,15.043,2,0,1,0,33,3,0,0,0,20.057,27.045,3,0,1
7,0,50.174,0,0,0,0,23,1,0,0,0,15.043,20.057,3,3,0
7,-1,13.833,0,0,0,0,38,11,0,0,0,50.174,15.043,1,3,0
7,0,81.649,1,0,1,0,36,1,1,0,0,13.833,50.174,11,1,1
7,-1,97.844,0,1,1,0,89,21,1,0,0,81.649,13.833,1,11,0
7,0,52.762,1,0,0,0,74,24,0,0,0,97.844,81.649,21,1,1
7,-1,23.727,0,0,0,0,50,12,0,0,0,52.762,97.844,24,21,0
7,-2,26.652,0,1,1,0,34,1,0,0,0,23.727,52.762,12,24,0
7,-1,31.507,1,0,1,0,28,4,1,0,0,26.652,23.727,1,12,1
7,0,53.404,0,0,0,0,39,7,0,0,0,31.507,26.652,4,1,0
7,1,25.101,1,0,1,0,145,13,1,0,0,53.404,31.507,7,4,1
7,2,34.467,2,0,1,0,25,3,0,0,0,25.101,53.404,13,7,1
7,1,15.475,0,0,1,0,36,7,0,0,0,34.467,25.101,3,13,0
7,2,16.325,1,0,1,0,33,2,0,0,0,15.475,34.467,7,3,1
7,1,14.672,0,1,1,0,21,3,0,0,0,16.325,15.475,2,7,0
7,0,31.713,0,0,1,0,27,2,0,0,0,14.672,16.325,3,2,1
7,-1,32.993,0,1,0,0,80,7,0,0,0,31.713,14.672,2,3,0
7,0,13.43,1,0,0,0,23,7,0,0,0,32.993,31.713,7,2,1
7,1,18.384,2,0,0,0,82,0,0,0,0,13.43,32.993,7,7,1
7,2,49.441,3,0,0,0,18,2,1,0,0,18.384,13.43,0,7,1
7,0,25.274,0,0,0,0,42,12,0,0,0,49.441,18.384,2,0,1
7,1,37.862,1,0,1,0,33,2,0,0,0,25.274,49.441,12,2,1
7,2,20.088,2,0,1,0,38,7,1,0,0,37.862,25.274,2,12,1
7,1,18.126,0,1,1,0,30,5,0,0,0,20.088,37.862,7,2,0
7,0,17.279,0,0,1,0,36,2,0,0,0,18.126,20.088,5,7,0
7,-1,25.743,0,1,1,0,34,2,0,0,0,17.279,18.126,2,5,0
7,0,31.575,0,1,1,0,49,8,0,0,0,25.743,17.279,2,2,0
7,1,15.978,1,0,0,0,97,6,0,0,0,31.575,25.743,8,2,1
7,0,14.019,0,0,0,0,25,2,0,0,0,15.978,31.575,6,8,0
7,-1,13.759,0,0,0,0,27,1,0,0,0,14.019,15.978,2,6,0
7,0,19.798,1,0,0,0,23,1,0,0,0,13.759,14.019,1,2,1
7,-1,23.566,0,0,0,0,18,2,0,0,0,19.798,13.759,1,1,0
7,0,21.68,0,0,0,0,31,3,0,0,0,23.566,19.798,2,1,0
7,1,24.786,1,0,1,0,45,1,0,0,0,21.68,23.566,3,2,1
7,0,31.088,0,0,1,0,24,3,0,0,0,24.786,21.68,1,3,0
7,1,23.694,1,0,1,0,36,4,0,0,0,31.088,24.786,3,1,1
7,0,16.627,0,0,1,0,22,3,0,0,0,23.694,31.088,4,3,0
7,-1,39.139,0,1,1,0,34,2,0,0,0,16.627,23.694,3,4,0
7,0,22.786,1,0,1,0,44,8,0,0,0,39.139,16.627,2,3,1
7,1,12.182,2,0,1,1,19,1,0,0,0,22.786,39.139,8,2,1
7,0,16.882,0,0,1,0,18,1,1,0,0,12.182,22.786,1,8,1
7,-1,32.8,0,1,0,0,92,3,0,0,0,16.882,12.182,1,1,0
7,0,31.055,1,0,0,0,31,5,0,0,0,32.8,16.882,3,1,1
7,-1,15.308,0,0,0,0,35,6,0,0,0,31.055,32.8,5,3,0
7,0,45.434,1,0,0,0,14,1,0,0,0,15.308,31.055,6,5,1
7,-1,42.405,0,0,0,0,37,12,0,0,0,45.434,15.308,1,6,0
7,0,26.279,1,0,0,0,27,7,0,0,0,42.405,45.434,12,1,1
7,1,16.896,2,0,0,0,35,6,0,0,0,26.279,42.405,7,12,1
7,0,22.585,0,0,0,0,21,2,0,0,1,16.896,26.279,6,7,0
7,-1,49.903,0,0,0,0,19,1,0,0,0,22.585,16.896,2,6,0
7,0,30.047,0,0,0,0,50,9,0,0,0,49.903,22.585,1,2,1
7,-1,28.489,0,0,0,0,39,6,0,0,0,30.047,49.903,9,1,0
7,0,32.122,0,0,0,0,27,5,0,0,0,28.489,30.047,6,9,1
7,-1,15.011,0,0,0,0,24,4,0,0,0,32.122,28.489,5,6,0
7,0,16.461,0,0,0,0,14,1,0,0,0,15.011,32.122,4,5,0
7,-1,16.842,0,0,1,0,564,1,0,0,0,16.461,15.011,1,4,0
7,0,14.394,1,0,1,0,30,4,0,0,0,16.842,16.461,1,1,1
7,-1,18.32,0,1,1,0,23,1,0,0,0,14.394,16.842,4,1,0
7,0,16.949,1,0,1,0,35,2,0,0,0,18.32,14.394,1,4,1
7,-1,19.15,0,1,1,0,26,3,0,0,0,16.949,18.32,2,1,0
7,0,37.964,1,0,1,0,34,2,0,0,0,19.15,16.949,3,2,1
7,-1,43.757,0,0,1,0,49,9,0,0,0,37.964,19.15,2,3,0
7,0,20.947,0,0,1,0,46,8,0,0,0,43.757,37.964,9,2,1
7,1,17.027,1,0,1,0,36,3,0,0,0,20.947,43.757,8,9,1
7,0,31.114,0,0,1,0,39,5,0,0,0,17.027,20.947,3,8,1
7,-1,14.485,0,0,0,0,94,7,0,0,0,31.114,17.027,5,3,0
7,-2,42.225,0,0,0,0,27,1,0,0,0,14.485,31.114,7,5,0
7,-1,17.584,1,0,0,0,31,7,0,0,0,42.225,14.485,1,7,1
7,-2,42.542,0,1,0,0,23,0,0,0,0,17.584,42.225,7,1,0
7,0,35.285,0,0,0,0,23,9,0,0,0,42.542,17.584,0,7,0
7,1,29.49,1,0,1,0,49,5,0,0,0,35.285,42.542,9,0,1
7,0,0,0,1,1,0,27,3,0,0,0,29.49,35.285,5,9,0
7,1,19.734,1,0,1,0,28,2,0,0,0,0,29.49,3,5,1
7,0,24.63,0,0,1,0,25,3,0,0,0,19.734,0,2,3,0
7,1,32.647,1,0,1,0,29,4,0,0,0,24.63,19.734,3,2,1
7,0,19.073,0,0,1,0,35,7,1,0,0,32.647,24.63,4,3,1
7,1,27.211,1,0,0,0,96,5,0,0,0,19.073,32.647,7,4,1
7,0,15.195,0,0,0,0,18,4,0,0,0,27.211,19.073,5,7,0
7,1,45.663,1,0,0,0,12,1,0,0,0,15.195,27.211,4,5,1
7,2,57.633,2,0,0,0,29,10,0,0,0,45.663,15.195,1,4,1
7,1,18.184,0,0,0,0,43,12,0,0,1,57.633,45.663,10,1,0
7,0,22.851,0,0,0,0,27,1,0,0,0,18.184,57.633,12,10,1
7,-1,34.762,0,0,1,0,127,2,1,0,0,22.851,18.184,1,12,0
7,-2,7.44,0,1,1,0,37,10,0,0,0,34.762,22.851,2,1,0
7,-1,20.075,1,0,1,0,23,2,0,0,0,7.44,34.762,10,2,1
7,-2,23.485,0,1,1,0,21,1,0,0,0,20.075,7.44,2,10,0
7,0,25.634,0,1,1,0,26,4,0,0,0,23.485,20.075,1,2,0
7,-1,25.832,0,1,0,0,48,4,0,0,0,25.634,23.485,4,1,0
7,-2,49.84,0,0,0,0,28,3,0,0,0,25.832,25.634,4,4,0
7,-3,31.257,0,0,0,0,32,11,1,0,0,49.84,25.832,3,4,0
7,0,24.446,0,0,0,0,55,7,0,0,0,31.257,49.84,11,3,0
7,-1,15.942,0,1,1,0,73,3,0,0,0,24.446,31.257,7,11,0
7,0,17.811,1,0,1,0,30,2,0,0,0,15.942,24.446,3,7,1
7,1,19.158,2,0,1,0,22,1,0,0,0,17.811,15.942,2,3,1
7,0,54.993,0,0,1,0,27,3,1,0,0,19.158,17.811,1,2,0
7,-1,22.526,0,0,1,0,62,12,0,0,0,54.993,19.158,3,1,0
7,0,16.046,1,0,1,0,38,4,1,0,0,22.526,54.993,12,3,1
7,1,12.276,2,0,1,1,37,3,0,0,0,16.046,22.526,4,12,1
7,0,51.678,0,0,1,0,29,1,1,0,0,12.276,16.046,3,4,0
7,1,22.987,1,0,1,0,53,12,0,0,0,51.678,12.276,1,3,1
7,0,21.997,0,1,1,0,40,5,0,0,0,22.987,51.678,12,1,0
7,1,37.02,1,0,1,0,28,4,1,0,0,21.997,22.987,5,12,1
7,0,16.644,0,0,1,0,37,5,1,0,0,37.02,21.997,4,5,1
7,-1,15.215,0,0,0,0,90,3,0,0,0,16.644,37.02,5,4,0
7,0,31.424,1,0,0,0,12,1,0,0,0,15.215,16.644,3,5,1
7,1,13.635,2,0,0,0,34,8,0,0,0,31.424,15.215,1,3,1
7,0,18.722,0,0,0,0,48,0,0,0,0,13.635,31.424,8,1,0
7,-1,30.786,0,0,0,0,16,1,0,0,0,18.722,13.635,0,8,0
7,0,26.732,1,0,0,0,22,3,0,0,0,30.786,18.722,1,0,1
7,1,34.623,2,0,0,0,34,4,0,0,0,26.732,30.786,3,1,1
7,0,17.002,0,0,0,0,40,6,0,0,1,34.623,26.732,4,3,0
7,1,21.438,1,0,0,0,25,1,1,0,0,17.002,34.623,6,4,1
7,0,20.793,0,0,0,0,41,4,0,0,1,21.438,17.002,1,6,0
7,-1,30.615,0,0,0,0,28,1,0,0,0,20.793,21.438,4,1,0
7,0,19.891,0,0,0,0,37,3,0,0,0,30.615,20.793,1,4,1
7,-1,18.336,0,0,0,0,27,0,0,0,0,19.891,30.615,3,1,0
7,0,20.577,0,0,0,0,25,1,0,0,0,18.336,19.891,0,3,1
7,-1,20.547,0,0,0,0,21,2,0,0,0,20.577,18.336,1,0,0
7,0,23.773,0,0,0,0,13,1,1,0,0,20.547,20.577,2,1,1
7,-1,16.18,0,0,0,0,34,4,0,0,0,23.773,20.547,1,2,0
7,0,22.688,0,0,0,0,19,1,0,0,0,16.18,23.773,4,1,0
7,-1,15.026,0,1,1,0,43,3,0,0,0,22.688,16.18,1,4,0
7,-2,35.852,0,1,1,0,33,2,0,0,0,15.026,22.688,3,1,0
7,-1,19.965,1,0,1,0,42,8,1,0,0,35.852,15.026,2,3,1
7,0,16.753,2,0,1,0,40,5,1,0,0,19.965,35.852,8,2,1
7,1,25.485,3,0,1,0,33,5,1,0,0,16.753,19.965,5,8,1
7,0,25.494,0,0,1,0,46,7,1,0,0,25.485,16.753,5,5,1
7,0,0,0,0,0,0,-90733,3,0,0,0,25.494,25.485,7,5,0
7,-1,55.793,0,1,0,0,90741,0,0,0,0,0,25.494,3,7,0
7,-2,39.031,0,0,0,0,41,13,0,0,0,55.793,0,0,3,0
7,-3,44.074,0,0,0,0,31,7,0,0,0,39.031,55.793,13,0,0
7,-2,29.183,1,0,0,0,27,9,0,0,0,44.074,39.031,7,13,1
7,-1,29.099,2,0,0,0,29,4,0,0,0,29.183,44.074,9,7,1
7,0,40.952,0,1,0,0,33,4,0,0,0,29.099,29.183,4,9,0
7,1,12.368,1,0,1,0,44,5,0,0,0,40.952,29.099,4,4,1
7,2,53.461,2,0,1,0,21,1,0,0,0,12.368,40.952,5,4,1
7,3,17.577,3,0,1,0,48,9,0,0,0,53.461,12.368,1,5,1
7,0,29.481,0,0,1,0,26,3,0,0,0,17.577,53.461,9,1,1
7,-1,0,0,0,0,0,107,3,0,0,0,29.481,17.577,3,9,0
7,-2,15.015,0,0,0,0,25,1,0,0,0,0,29.481,3,3,0
7,-3,37.622,0,0,0,0,14,1,1,0,0,15.015,0,1,3,0
7,-2,26.867,1,0,0,0,31,9,0,0,0,37.622,15.015,1,1,1
7,-1,52.378,2,0,0,0,24,4,0,0,0,26.867,37.622,9,1,1
7,0,19.987,0,0,0,0,48,12,0,0,0,52.378,26.867,4,9,0
7,1,25.699,1,0,1,0,51,3,0,0,0,19.987,52.378,12,4,1
7,2,14.563,2,0,1,0,37,5,0,0,0,25.699,19.987,3,12,1
7,3,13.964,3,0,1,0,21,1,0,0,0,14.563,25.699,5,3,1
7,2,16.875,0,1,1,0,19,1,0,0,0,13.964,14.563,1,5,0
7,0,23.219,0,0,1,0,33,2,0,0,0,16.875,13.964,1,1,1
7,-1,25.587,0,0,0,0,91,5,0,0,0,23.219,16.875,2,1,0
7,-2,21.242,0,0,0,0,18,3,0,0,0,25.587,23.219,5,2,0
7,-1,53.799,1,0,0,0,25,1,0,0,0,21.242,25.587,3,5,1
7,0,15.844,2,0,0,0,42,10,0,0,0,53.799,21.242,1,3,1
7,-1,14.064,0,0,0,0,33,2,0,0,0,15.844,53.799,10,1,0
7,0,16.352,0,0,0,0,16,1,0,0,0,14.064,15.844,2,10,0
8,1,22.741,1,0,1,0,0,1,0,0,0,16.352,14.064,1,2,1
8,2,12.179,2,0,1,0,36,1,0,0,0,22.741,16.352,1,1,1
8,3,19.943,3,0,1,0,16,1,0,0,0,12.179,22.741,1,1,1
8,0,15.542,0,0,1,0,19,3,0,0,0,19.943,12.179,1,1,1
8,1,14.489,1,0,0,0,56,1,0,0,0,15.542,19.943,3,1,1
8,0,15.5,0,0,0,0,19,0,0,0,0,14.489,15.542,1,3,0
8,-1,14.248,0,0,0,0,15,1,0,0,0,15.5,14.489,0,1,0
8,-2,15.386,0,0,0,0,28,1,0,0,0,14.248,15.5,1,0,0
8,0,16.699,0,0,0,0,28,1,0,0,0,15.386,14.248,1,1,0
8,1,46.981,1,0,1,0,12,1,0,0,0,16.699,15.386,1,1,1
8,0,22.856,0,1,1,0,44,11,0,0,0,46.981,16.699,1,1,0
8,1,12.497,1,0,1,0,37,4,0,0,0,22.856,46.981,11,1,1
8,2,18.111,2,0,1,0,19,1,0,0,0,12.497,22.856,4,11,1
8,1,16.307,0,1,1,0,18,1,0,0,0,18.111,12.497,1,4,0
8,0,17.829,0,0,1,0,23,2,0,0,0,16.307,18.111,1,1,1
8,1,19.518,1,0,0,0,96,1,0,0,0,17.829,16.307,2,1,1
8,0,18.792,0,0,0,0,22,2,0,0,0,19.518,17.829,1,2,0
8,1,13.858,1,0,0,0,14,1,0,0,0,18.792,19.518,2,1,1
8,0,23.196,0,0,0,0,21,0,0,0,0,13.858,18.792,1,2,0
8,1,16.755,1,0,0,0,22,5,0,0,0,23.196,13.858,0,1,1
8,0,39.998,0,0,0,0,22,0,0,0,1,16.755,23.196,5,0,0
8,-1,15.624,0,0,0,0,40,9,0,0,0,39.998,16.755,0,5,0
8,0,40.071,0,0,0,0,16,1,0,0,0,15.624,39.998,9,0,0
8,-1,21.793,0,0,1,0,53,7,0,0,0,40.071,15.624,1,9,0
8,0,12.202,1,0,1,0,28,2,0,0,0,21.793,40.071,7,1,1
8,1,12.206,2,0,1,0,19,1,0,0,0,12.202,21.793,2,7,1
8,2,21.231,3,0,1,0,27,1,0,0,0,12.206,12.202,1,2,1
8,0,24.099,0,0,1,0,24,5,0,0,0,21.231,12.206,1,1,1
8,-1,19.777,0,0,0,0,106,1,0,0,0,24.099,21.231,5,1,0
8,0,21.209,1,0,0,0,21,1,0,0,0,19.777,24.099,1,5,1
8,1,14.14,2,0,0,0,28,2,0,0,0,21.209,19.777,1,1,1
8,2,19.9,3,0,0,0,24,0,0,0,0,14.14,21.209,2,1,1
8,1,14.649,0,0,0,0,43,4,0,0,1,19.9,14.14,0,2,0
8,0,15.363,0,0,0,0,16,1,0,0,1,14.649,19.9,4,0,0
8,1,24.116,1,0,0,0,28,1,0,0,0,15.363,14.649,1,4,1
8,0,21.959,0,0,0,0,33,4,0,0,1,24.116,15.363,1,1,0
8,-1,27.503,0,0,0,0,33,3,0,0,0,21.959,24.116,4,1,0
8,0,48.596,0,0,0,0,30,5,1,0,0,27.503,21.959,3,4,1
8,1,16.564,1,0,0,0,48,14,0,0,0,48.596,27.503,5,3,1
8,0,15.375,0,0,0,0,33,2,0,0,1,16.564,48.596,14,5,0
8,-1,14.793,0,0,0,0,15,1,0,0,0,15.375,16.564,2,14,0
8,0,39.072,0,0,0,0,16,1,1,0,0,14.793,15.375,1,2,1
8,1,46.489,1,0,0,0,30,6,0,0,0,39.072,14.793,1,1,1
8,0,17.852,0,0,0,0,46,10,0,0,0,46.489,39.072,6,1,1
8,1,22.34,1,0,1,0,33,2,0,0,0,17.852,46.489,10,6,1
8,2,13.222,2,0,1,0,27,5,0,0,0,22.34,17.852,2,10,1
8,1,25.08,0,0,1,0,25,1,0,0,0,13.222,22.34,5,2,0
8,2,11.859,1,0,1,0,37,4,0,0,0,25.08,13.222,1,5,1
8,0,33.051,0,0,1,0,27,1,0,0,0,11.859,25.08,4,1,1
8,1,13.708,1,0,0,0,113,7,0,0,0,33.051,11.859,1,4,1
8,0,16.387,0,0,0,0,18,0,0,0,0,13.708,33.051,7,1,0
